DepMap_ID,CCLE_name,Disease,Disease Subtype
ACH-002715,CCLFNEURO0056T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002716,,blood,AML
ACH-002746,,gastric,gastric_adenocarcinoma
ACH-002747,,gastric,gastric_adenocarcinoma
ACH-002748,,gastric,gastric_adenocarcinoma
ACH-002749,,central_nervous_system,glioma
ACH-002750,,lung,NSCLC
ACH-002751,,gastric,gastric_adenocarcinoma
ACH-002752,,lung,NSCLC
ACH-002753,,esophagus,esophagus_carcinoma
ACH-002754,,central_nervous_system,glioma
ACH-002755,,skin,melanoma
ACH-002756,,central_nervous_system,glioma
ACH-002757,,gastric,gastric_adenocarcinoma
ACH-002758,,esophagus,esophagus_carcinoma
ACH-002759,,pancreas,exocrine
ACH-002760,,esophagus,esophagus_carcinoma
ACH-002761,,esophagus,esophagus_carcinoma
ACH-002762,,gastric,gastric_adenocarcinoma
ACH-002763,,gastric,gastric_adenocarcinoma
ACH-002764,,central_nervous_system,glioma
ACH-002765,,central_nervous_system,glioma
ACH-002766,,central_nervous_system,glioma
ACH-002767,,central_nervous_system,glioma
ACH-002768,,soft_tissue,leiomyosarcoma
ACH-002769,,lung,NSCLC
ACH-002770,,skin,melanoma
ACH-002771,,skin,melanoma
ACH-002772,,skin,melanoma
ACH-002773,,skin,melanoma
ACH-002774,,skin,melanoma
ACH-002775,,skin,melanoma
ACH-002776,,gastric,gastric_adenocarcinoma
ACH-002777,,gastric,gastric_adenocarcinoma
ACH-001818,C396_BONE,bone,osteosarcoma
ACH-002689,PSS050_BONE,bone,osteosarcoma
ACH-001033,CHLA57_BONE,bone,Ewing_sarcoma
ACH-002799,,peripheral_nervous_system,MPNST
ACH-002800,,peripheral_nervous_system,MPNST
ACH-002801,,peripheral_nervous_system,MPNST
ACH-002802,,peripheral_nervous_system,MPNST
ACH-002803,,peripheral_nervous_system,MPNST
ACH-002804,,peripheral_nervous_system,MPNST
ACH-002811,,central_nervous_system,glioma
ACH-002814,,central_nervous_system,
ACH-002816,,central_nervous_system,glioma
ACH-002823,,central_nervous_system,glioma
ACH-002831,,ovary,ovary_adenocarcinoma
ACH-002832,,ovary,ovary_adenocarcinoma
ACH-002833,,ovary,ovary_adenocarcinoma
ACH-001434,MSKB9_BONE,bone,round_cell_sarcoma
ACH-002835,,esophagus,esophagus_adenocarcinoma
ACH-002836,,esophagus,esophagus_adenocarcinoma
ACH-002837,,esophagus,esophagus_adenocarcinoma
ACH-002838,,esophagus,esophagus_adenocarcinoma
ACH-002839,,colorectal,colorectal_adenocarcinoma
ACH-002840,,colorectal,colorectal_adenocarcinoma
ACH-002841,,colorectal,colorectal_adenocarcinoma
ACH-002842,,colorectal,colorectal_adenocarcinoma
ACH-002844,,soft_tissue,desmoid_tumor
ACH-002848,,unknown,
ACH-002924,,,melanoma
ACH-002925,,,melanoma
ACH-002926,,,melanoma
ACH-002927,,,melanoma
ACH-002935,,,
ACH-002943,,,
ACH-002936,,,
ACH-002937,,,
ACH-002944,,,
ACH-002938,,,
ACH-002939,,,
ACH-002940,,,
ACH-002941,,,
ACH-002942,,,
ACH-002945,,,
